,0,1,2,3,4,5,6,7,8,9,10,11,personID,numberPeople
4,0.18000000000000682,-57.030000000000314,0.10699199999999999,,,,-0.5700000000001637,174.5699999999988,0.484724,,,,1,8
4,56.849999999999454,-0.959999999999468,0.84352,,,,-57.5100000000009,56.37000000000057,0.79154,,,,2,8
4,,,,,,,,,0.245084,,,,3,8
4,,,,,,0.146096,,,,,,,4,8
4,0.06000000000199179,-0.42000000000030013,0.254393,,,,,,,,,,5,8
4,,,,,,,,,,,,,6,8
4,,,,,,,,,,,,,7,8
5,,,,,,,-57.60000000000048,-0.4499999999995907,0.621306,117.60000000000048,-352.8899999999976,0.097394,0,8
5,0.14999999999986358,0.7800000000003138,0.0860539,,,,0.7200000000000273,-57.86999999999921,0.543095,-176.72999999999973,-118.01999999999907,0.5422600000000001,1,8
5,0.7800000000020191,-0.06000000000028649,0.8334779999999999,,,,-58.85999999999967,3.8999999999998636,0.7630389999999999,,,,2,8
5,,,,,,,,,,,,,3,8
5,,,,,,,,,,,,,4,8
5,2.4300000000005184,55.74000000000012,0.272794,,,,,,,,,,5,8
5,,,,,,,,,,,,0.12462000000000001,6,8
5,,,,,,,,,,,,,7,8
6,,,,,,,57.33000000000004,59.009999999999536,0.547175,-117.72000000000105,294.41999999999894,0.0799835,0,8
6,0.030000000000143245,117.4799999999999,0.114933,,,,59.18999999999954,-117.9300000000012,0.561014,0.5999999999994543,-58.470000000002074,0.37370000000000003,1,8
6,-0.7499999999993179,0.5399999999991678,0.8265589999999999,,,,-58.65000000000123,55.88999999999828,0.749446,,,,2,8
6,,,,,,,,,,,,,3,8
6,,,,,,,,,,,,,4,8
6,0.029999999999290594,0.08999999999957708,0.278614,,,,,,,,,,5,8
6,,,,,,,,,,,,,6,8
6,,,,,,0.0553882,,,,,,,7,8
7,,,,,,,-57.059999999999604,-0.9599999999977626,0.5901700000000001,-58.82999999999868,-0.929999999998472,0.124249,0,7
7,0.689999999999884,-0.6599999999997408,0.11765199999999999,,,,58.19999999999993,-115.70999999999913,0.561771,58.02000000000078,115.92000000000098,0.358914,1,7
7,0.5700000000001637,-0.5999999999994543,0.83918,,,,,,0.759015,,,,2,7
7,,,,,,0.056203499999999997,,,,,,,3,7
7,,,,,,,,,,,,,4,7
7,0.42000000000030013,-0.06000000000028649,0.280122,,,,,,,,,,5,7
7,,,,,,,,,,,,,6,7
7,,,,,,,,,0.748242,,,,7,7
8,,,,,,,-0.5400000000008731,0.8099999999978991,0.574587,-59.70000000000027,59.850000000000136,0.13783499999999999,0,8
8,-0.4499999999995907,0.6299999999987449,0.0857864,,,,-59.18999999999954,57.39000000000033,0.385183,-58.770000000000095,1.830000000001064,0.544589,1,8
8,-0.12000000000057298,-1.080000000000041,0.832209,,,,,,,,,,2,8
8,,,,,,,,,,,,,3,8
8,,,0.0758484,,,,,,,,,,4,8
8,-1.6199999999992087,-55.16999999999996,0.269723,,,,,,,,,,5,8
8,,,,,,,,,,,,,6,8
8,,,,,,,,,0.748242,,,,7,8
9,,,,,,,0.14999999999986358,0.9000000000025921,0.563721,-58.26000000000022,-0.14999999999986358,0.218083,0,7
9,-0.11999999999972033,-61.16999999999962,0.107517,,,,57.570000000000334,117.5100000000009,0.560824,58.61999999999938,57.96000000000049,0.557624,1,7
9,-0.029999999999290594,0.959999999999468,0.819162,,,,0.7800000000020191,-0.8699999999998909,0.757617,,,0.0625902,2,7
9,,,,,,,,,,,,,3,7
9,,,,,,,,,,,,,4,7
9,0.9899999999970532,-0.32999999999901775,0.238566,,,,,,,,,,5,7
9,,,,,,,,,,,,,6,7
10,,,,,,,58.17000000000064,-3.120000000001255,0.5929139999999999,-116.43000000000086,58.76999999999839,0.207663,0,7
10,0.5699999999993111,2.6099999999996726,0.0977212,,,,1.4699999999993452,-176.61000000000172,0.5575600000000001,-57.20999999999947,-57.45000000000232,0.5796629999999999,1,7
10,0.20999999999844476,0.21000000000015007,0.832988,,,,58.3199999999988,-56.100000000000136,0.7562409999999999,,,,2,7
10,,,,,,,,,,,,,3,7
10,,,0.153463,,,,,,,,,,4,7
10,-0.7200000000000273,-1.740000000001487,0.25498000000000004,,,,,,,,,,5,7
10,,,,,,,,,,,,,6,7
10,,,0.214914,,,,,,,,,,7,7
11,,,,,,,0.18000000000085947,-0.32999999999901775,0.518115,234.78000000000065,-353.3100000000013,0.256649,0,8
11,-1.4999999999994884,0.39000000000100954,0.11458499999999999,,,,411.6300000000001,-176.93999999999733,0.488382,-0.14999999999986358,-0.27000000000043656,0.557184,1,8
11,0.0,-0.11999999999886768,0.8324159999999999,,,,116.82000000000016,0.09000000000128239,0.756705,,,,2,8
11,,,,-56.489999999997735,-0.030000000000995897,0.0937158,,,,,,,3,8
11,,,,,,,-1.3499999999987722,-57.690000000000055,0.197483,,,0.07812179999999999,4,8
11,0.8100000000013097,0.7500000000010232,0.224134,,,,,,,,,,5,8
11,,,,,,,,,,,,,6,8
11,,,0.214914,,,,,,,,,,7,8
12,,,,,,,-0.6900000000007367,-56.31000000000199,0.535562,-0.7499999999993179,175.8000000000004,0.153685,0,7
12,1.1399999999994748,-0.9300000000001774,0.113259,,,,-292.77000000000044,119.33999999999855,0.244033,-0.2400000000002933,0.29999999999972715,0.44941699999999996,1,7
12,0.17999999999915417,0.17999999999915417,0.828263,,,,57.83999999999992,55.230000000000246,0.7396889999999999,,,,2,7
12,,,,56.820000000000164,55.650000000000546,0.127579,,,,,,,3,7
12,2.759999999999536,-0.5399999999974625,0.12136899999999999,,,,0.5400000000008731,56.009999999998854,0.148442,,,,4,7
12,57.56999999999948,58.22999999999922,0.18939399999999998,,,,,,,,,,5,7
12,,,,,,,,,,,,,6,7
13,,,,,,,58.26000000000022,-234.80999999999995,0.5756,58.76999999999839,-116.33999999999787,0.164442,0,7
13,-0.38999999999930424,-1.4400000000000546,0.0947597,,,,234.9900000000008,-1.0199999999997544,0.361131,57.98999999999978,57.78000000000134,0.47094199999999997,1,7
13,-0.35999999999830834,0.27000000000043656,0.829384,,,,0.8400000000006003,-54.9899999999991,0.7604400000000001,,,,2,7
13,,,,,,0.137182,,,,,,,3,7
13,,,0.091807,,,,,,0.11472099999999999,,,,4,7
13,1.1100000000010368,0.5700000000001637,0.190711,,,,,,,,,,5,7
13,,,,,,,,,,,,,6,7
14,,,,,,,-116.79000000000087,234.1500000000019,0.496299,-293.09999999999945,175.61999999999784,0.14848,0,7
14,-0.36000000000001364,59.51999999999941,0.10109499999999999,,,,-177.18000000000018,57.719999999999345,0.24995199999999998,,,0.550134,1,7
14,0.029999999999290594,-0.14999999999986358,0.8296129999999999,,,,0.6599999999980355,56.820000000000164,0.769301,,,,2,7
14,,,,,,,,,,58.139999999999645,-117.17999999999847,0.058248299999999996,3,7
14,,,,,,,,,,,,,4,7
14,-0.9300000000018827,-1.080000000000041,0.197181,,,,,,,,,,5,7
14,,,,,,,,,,,,,6,7
14,,,,,,,,,,,,,7,7
15,,,,,,,-57.719999999999345,57.749999999998636,0.5020209999999999,117.03000000000031,-175.91999999999757,0.155493,0,8
15,-55.95000000000027,0.5700000000001637,0.10986599999999999,,,,1175.3100000000006,-117.96000000000049,0.40929499999999996,,,,1,8
15,0.8400000000006003,-1.1100000000010368,0.827596,,,,-0.8699999999998909,-57.21000000000117,0.750159,,,,2,8
15,,,,176.82000000000016,-57.62999999999977,0.0948899,,,,-293.6099999999976,294.2099999999971,0.0691909,3,8
15,,,,,,,,,,,,,4,8
15,-0.17999999999915417,1.169999999999618,0.193965,,,,,,,,,,5,8
15,,,,,,,,,,,,,6,8
15,,,,,,,,,,,,,7,8
16,,,,,,0.056604999999999996,57.14999999999918,-0.7499999999993179,0.500058,-175.25999999999954,177.0299999999986,0.142124,0,8
16,-0.7200000000000273,-0.27000000000043656,0.107885,,,,-1057.9800000000005,60.240000000001146,0.287584,115.76999999999941,58.530000000000655,0.5738300000000001,1,8
16,57.11999999999989,0.29999999999972715,0.820812,,,,-1.3799999999980628,-1.9800000000009277,0.772455,,,,2,8
16,,,0.220112,-0.21000000000185537,-1.740000000001487,0.10069499999999999,,,,351.41999999999825,-294.0599999999972,0.0570636,3,8
16,,,,,,,,,,,,,4,8
16,-0.7499999999993179,-0.7200000000000273,0.217655,,,,,,,,,,5,8
16,,,,,,,,,,,,,6,8
16,,,,,,,,,,,,,7,8
17,,,,,,,-57.86999999999921,-56.6700000000003,0.520317,234.83999999999924,-177.0900000000006,0.139263,0,7
17,56.25,-0.839999999998895,0.087298,,,,-174.30000000000007,57.690000000000055,0.325296,0.600000000000307,-57.11999999999989,0.6053000000000001,1,7
17,0.5999999999994543,-0.08999999999957708,0.8368639999999999,,,,2.51999999999839,0.29999999999972715,0.77522,,,,2,7
17,,,,117.66000000000076,0.4800000000005866,0.101105,,,,-174.1199999999992,117.39000000000033,0.0863429,3,7
17,,,,,,,,,,,,,4,7
17,1.8899999999996453,1.4700000000010505,0.239815,,,,,,,,,,5,7
17,,,,,,,,,,,,,6,7
18,,,,,,,117.60000000000048,57.56999999999948,0.41702799999999995,57.00000000000102,234.93000000000052,0.11655599999999999,0,7
18,1.6500000000002046,294.1199999999992,0.0910652,,,,1055.6999999999998,-467.9399999999987,0.375034,58.770000000000095,56.97000000000003,0.572935,1,7
18,-1.0799999999983356,1.2600000000009004,0.8358089999999999,,,,-1.7399999999997817,57.90000000000191,0.794314,,,,2,7
18,,,,-293.09999999999945,-0.9900000000004638,0.0872558,,,0.0504036,,,0.107129,3,7
18,,,,,,,,,,,,,4,7
18,-1.410000000000764,-1.7700000000007776,0.241726,,,,,,,,,,5,7
18,,,,,,,,,,,,,6,7
19,,,,,,,-58.19999999999993,2.400000000001228,0.396381,0.6899999999990314,-58.65000000000123,0.259338,0,7
19,0.7200000000000273,-58.559999999999945,0.119893,,,,-1175.6100000000004,470.0999999999988,0.32165299999999997,-57.780000000000484,-58.38000000000079,0.5870259999999999,1,7
19,-56.400000000003274,0.32999999999901775,0.8384300000000001,,,,-116.37000000000057,-55.679999999999836,0.755971,,,,2,7
19,,,,-58.65000000000123,0.36000000000001364,0.140061,,,,,,,3,7
19,,,,,,,,,,,,,4,7
19,-57.44999999999891,-57.11999999999989,0.239222,,,,,,,,,,5,7
19,,,,,,,,,,,,,6,7
20,,,,,,,57.54000000000019,-0.6900000000007367,0.40599,57.0900000000006,293.07000000000016,0.149503,0,7
20,,,0.0877771,,,,60.48000000000059,-0.5999999999994543,0.331252,-1.559999999999775,-57.45000000000232,0.575382,1,7
20,56.55000000000314,-0.5399999999991678,0.8387709999999999,,,,0.4499999999995907,54.89999999999782,0.750632,,,,2,7
20,,,,-2.0100000000002183,1.500000000000341,0.0769161,,,,,,,3,7
20,,,,,,,,,,,,,4,7
20,-0.05999999999858119,-0.029999999999290594,0.250512,,,,,,,,,,5,7
20,,,,,,,,,,,,,6,7
21,,,,,,,1.0199999999997544,-2.400000000001228,0.489847,-174.90000000000123,0.0300000000027012,0.380921,0,7
21,,,,,,,350.8499999999998,-60.54000000000087,0.29232199999999997,-58.82999999999953,-1.67999999999779,0.5191629999999999,1,7
21,-57.300000000002456,55.61999999999955,0.837405,,,,-58.61999999999853,-55.46999999999798,0.733374,,,,2,7
21,,,,-57.0900000000006,0.08999999999957708,0.0710735,,,,,,,3,7
21,,,,,,,,,,,,,4,7
21,56.399999999999864,56.48999999999944,0.23399699999999998,,,,,,,,,,5,7
21,,,,,,,,,,,,,6,7
21,,,0.554732,,,,,,,,,,7,7
22,,,,,,,0.36000000000001364,0.9000000000025921,0.454119,0.6300000000004502,-57.90000000000191,0.36580199999999996,0,8
22,-57.98999999999978,-0.06000000000028649,0.0736956,,,,117.39000000000033,2.339999999999236,0.360522,116.84999999999945,60.50999999999817,0.5319,1,8
22,58.38000000000079,-56.16000000000042,0.8432409999999999,,,,-117.5100000000009,55.38000000000011,0.737652,,,,2,8
22,,,0.290745,56.880000000002156,-2.3999999999995225,0.100352,,,,,,0.059935499999999996,3,8
22,,,,,,,,,,,,,4,8
22,-5407.5300000000025,-1880.4299999999994,0.23613399999999998,,,,,,,,,,5,8
22,,,,,,,,,,,,,6,8
22,,,0.554732,,,,,,,,,,7,8
23,,,,,,,56.639999999999304,0.14999999999986358,0.554061,-57.929999999999495,57.90000000000191,0.33538399999999996,0,8
23,58.85999999999967,-175.95000000000027,0.0774048,,,,-234.30000000000007,58.02000000000248,0.342113,-56.66999999999945,-0.5700000000001637,0.572314,1,8
23,0.6900000000007367,-0.8699999999998909,0.837046,,,,0.5999999999994543,1.5899999999999181,0.7630819999999999,,,0.180745,2,8
23,,,,0.4499999999995907,-56.99999999999932,0.0874597,,,,,,,3,8
23,,,,,,,,,,,,,4,8
23,59.94000000000142,-1.6500000000002046,0.819248,,,,,,,,,,5,8
23,-0.14999999999986358,0.4499999999995907,0.22691599999999998,,,,,,,,,,6,8
23,,,,,,,,,,,,,7,8
24,,,,,,,-0.42000000000030013,-0.42000000000030013,0.48048799999999997,116.52000000000044,-57.90000000000191,0.311431,0,8
24,-57.7200000000002,-116.61000000000001,0.06635339999999999,,,,-0.06000000000028649,-59.400000000000546,0.377884,-59.22000000000054,-59.60999999999899,0.598714,1,8
24,-0.6300000000021555,0.8099999999996044,0.832653,,,,57.269999999999754,-0.4499999999995907,0.766052,,,,2,8
24,,,,-0.4799999999988813,56.219999999999004,0.12782000000000002,,,,,,,3,8
24,,,,,,,,,,,,,4,8
24,119.63999999999828,61.16999999999962,0.821105,,,,,,,,,,5,8
24,-57.18000000000188,-1.7099999999987858,0.23539000000000002,,,,,,,,,,6,8
24,,,,,,,,,,,,,7,8
25,,,,,,,-56.99999999999932,0.4799999999988813,0.502738,116.39999999999986,-294.5699999999988,0.29506000000000004,0,8
25,-1.7099999999996385,-58.52999999999895,0.0686402,,,,176.97000000000003,-176.07000000000085,0.337677,0.5700000000001637,1.8600000000003547,0.516307,1,8
25,57.21000000000117,-1.2899999999984857,0.838726,,,,0.45000000000300133,1.2599999999974898,0.7609079999999999,,,,2,8
25,,,,59.9699999999973,-0.839999999998895,0.14679699999999998,,,,,,0.0768398,3,8
25,,,,,,,,,,,,,4,8
25,290.4300000000012,60.50999999999988,0.8656619999999999,,,,,,,,,,5,8
25,-1.8299999999976535,-56.43000000000086,0.231985,,,,,,,,,,6,8
25,,,,,,,,,,,,,7,8
26,,,,,,,-0.29999999999972715,-59.009999999999536,0.555133,-233.3099999999996,0.7799999999986085,0.120888,0,8
26,-0.06000000000028649,117.02999999999861,0.0892215,,,,-0.4800000000005866,116.30999999999858,0.241528,-0.42000000000030013,-2.820000000001528,0.577475,1,8
26,,,0.836182,,,,,,0.761215,,,,2,8
26,,,,,,0.20030399999999998,,,,,,,3,8
26,,,,,,,,,,,,,4,8
26,117.71999999999935,174.38999999999965,0.8363229999999999,,,,,,,,,,5,8
26,2.969999999997981,57.0900000000006,0.23938099999999998,,,,,,,,,,6,8
26,,,,,,,,,,,,,7,8
26,,,,,,,,,0.152281,,,,8,8
27,,,,,,,-0.29999999999972715,58.499999999997954,0.5142519999999999,-411.39000000000067,234.68999999999937,0.15454099999999998,0,9
27,1.3200000000003342,-59.429999999999836,0.08938879999999999,,,,-468.2699999999994,119.1900000000021,0.269347,-0.029999999999290594,1.2600000000009004,0.538279,1,9
27,,,,,,,,,,,,,2,9
27,,,0.8380719999999999,,,,,,0.758722,,,0.449771,3,9
27,116.00999999999885,0.38999999999930424,0.375249,57.240000000000464,-0.08999999999957708,0.136464,,,,,,,4,9
27,1764.9900000000025,4528.200000000002,0.9103279999999999,,,,,,,,,,5,9
27,-4762.709999999998,-1408.92,0.21151499999999998,,,,,,,,,,6,9
27,,,,,,,,,,,,,7,9
27,,,,,,,,,0.152281,,,,8,9
28,,,,,,,0.6599999999997408,0.24000000000114596,0.563847,469.02000000000044,0.12000000000057298,0.195156,0,9
28,-1.559999999999775,117.77999999999963,0.091865,,,,-3.9899999999994407,57.8999999999985,0.47644499999999995,-59.3700000000004,-58.110000000000355,0.581598,1,9
28,-0.38999999999759893,0.0,0.836861,,,,0.9900000000004638,-0.14999999999986358,0.754659,,,,2,9
28,,,,,,,,,,,,,3,9
28,-58.28999999999951,0.24000000000114596,0.37427699999999997,-59.21999999999798,2.3400000000009413,0.21648799999999999,,,,,,,4,9
28,-1702.3200000000008,-4289.280000000002,0.156777,,,,,,0.230589,,,,5,9
28,,,0.9697709999999999,,,,,,,,,,6,9
28,,,,,,,,,,,,,7,9
28,,,,,,,,,,,,,8,9
29,,,,,,,-0.08999999999957708,58.65000000000123,0.47076,1.379999999999768,-0.35999999999830834,0.21687199999999998,0,8
29,-1.1100000000001842,-0.4499999999995907,0.0892174,,,,-232.890000000001,176.34000000000128,0.526507,59.520000000000266,116.22000000000071,0.608134,1,8
29,-57.719999999999345,0.42000000000030013,0.830641,,,,57.14999999999918,-55.589999999998554,0.751014,,,,2,8
29,,,,,,,,,,,,,3,8
29,,,0.35589000000000004,,,0.0696531,,,,,,,4,8
29,289.86000000000104,348.8100000000003,0.928576,,,,,,,,,,5,8
29,,,,,,,,,,,,,6,8
29,,,,,,,,,,,,,7,8
30,,,,,,,-58.290000000001214,0.12000000000057298,0.567661,117.03000000000031,-116.79000000000087,0.244771,0,8
30,0.030000000000143245,-233.66999999999962,0.0924477,,,,-57.059999999999604,60.12000000000057,0.536768,57.65999999999991,0.8100000000013097,0.6318159999999999,1,8
30,0.9899999999970532,-0.7499999999993179,0.82986,,,,2.160000000000082,56.849999999999454,0.7676719999999999,2115.5100000000016,1351.3499999999988,0.0696186,2,8
30,,,,,,,,,,,,,3,8
30,,,,,,,,,,,,,4,8
30,56.99999999999932,58.980000000000246,0.870745,,,,,,,,,,5,8
30,,,,,,,,,,,,,6,8
30,,,,,,,,,,,,,7,8
31,,,,,,,0.4800000000005866,-175.10999999999967,0.60397,57.269999999999754,-58.85999999999967,0.29921000000000003,0,8
31,-56.37000000000057,117.18000000000018,0.0997267,,,,468.11999999999955,-0.18000000000256478,0.44700399999999996,-57.7200000000002,-60.240000000001146,0.600729,1,8
31,0.09000000000128239,0.0,0.820909,,,,,,0.727706,-57.48000000000161,-1.4400000000000546,0.204282,2,8
31,,,,,,,,,,,,,3,8
31,,,,,,,,,,,,,4,8
31,4412.58,942.5400000000002,0.8711679999999999,,,,,,,,,,5,8
31,,,,,,,,,,,,,6,8
31,,,,,,,,,,,,,7,8
31,,,,,,,,,,,,,8,8
31,,,,,,,,,0.740564,,,,9,8
32,,,,,,,56.99999999999932,116.06999999999744,0.47871199999999997,0.26999999999873125,-59.429999999999836,0.180808,0,10
32,0.9000000000000341,-116.97000000000003,0.102347,,,,-177.80999999999892,-235.31999999999812,0.317982,-0.479999999999734,0.36000000000171894,0.493712,1,10
32,57.18000000000188,-0.45000000000129603,0.820464,,,,,,,,,0.201836,2,10
32,115.71000000000254,57.35999999999933,0.362267,,,,,,,,,,3,10
32,4348.769999999999,822.7799999999996,0.8732409999999999,,,,,,,,,,4,10
32,-4347.84,-705.9900000000005,0.328916,,,,,,0.0879934,,,,5,10
32,,,0.202865,,,,,,,,,,6,10
32,,,,,,,,,,,,,7,10
32,,,,,,,,,,,,,8,10
32,,,,,,,,,0.740564,,,,9,10
33,,,,,,,-57.56999999999948,1.4400000000000546,0.612332,-117.11999999999989,58.950000000000955,0.15556699999999998,0,8
33,55.52999999999997,-0.8400000000006003,0.0943326,,,,3.3899999999999864,-0.5700000000001637,0.387772,58.16999999999979,59.819999999997435,0.519427,1,8
33,-57.270000000003165,1.3800000000014734,0.823715,,,,56.54999999999973,-59.04000000000224,0.7542249999999999,,,,2,8
33,-57.269999999999754,0.4800000000005866,0.477025,,,,,,,,,,3,8
33,,,0.580456,,,,,,0.0968409,,,,4,8
33,4580.1900000000005,704.3700000000013,0.7631009999999999,,,,,,,,,,5,8
33,,,,,,,,,,,,,6,8
33,,,0.283161,,,,,,,,,,7,8
34,,,,,,,-1.3199999999994816,-0.029999999999290594,0.443113,58.44000000000108,0.32999999999901775,0.181691,0,7
34,0.09000000000042974,233.87999999999977,0.0907752,,,,-119.7900000000007,0.20999999999844476,0.36879599999999996,-58.29000000000036,-0.6299999999987449,0.6319589999999999,1,7
34,58.62000000000194,-57.900000000000205,0.832136,,,,-0.5700000000001637,1.7400000000031923,0.782126,,,,2,7
34,57.11999999999989,0.8400000000006003,0.41534299999999996,,,,,,,,,,3,7
34,,,,,,0.39361199999999996,,,,,,,4,7
34,-4170.0,60.629999999998745,0.524282,,,,,,,,,,5,7
34,,,,,,,,,,,,,6,7
34,,,,,,,,,,,,,7,7
34,,,,,,,,,,,,,8,7
35,,,,,,,0.21000000000015007,-0.8999999999991815,0.550119,-57.21000000000117,59.18999999999869,0.153744,0,9
35,1.1400000000003274,117.45000000000061,0.11570499999999999,,,,1.7099999999996385,1.0800000000017462,0.48842399999999997,-0.20999999999929742,0.39000000000100954,0.612937,1,9
35,56.79000000000087,0.0,0.823121,,,,-57.96000000000049,0.23999999999773536,0.776756,,,,2,9
35,-0.06000000000199179,0.11999999999886768,0.37790599999999996,,,,,,,,,,3,9
35,-704.1300000000001,-2646.1199999999985,0.180611,,,,,,0.193766,,,0.0808711,4,9
35,4228.26,-119.5499999999987,0.201847,,,,,,,,,,5,9
35,,,0.327494,,,,,,,,,,6,9
35,,,,,,,,,,,,,7,9
35,,,,,,,,,,,,,8,9
36,,,,,,,1.1099999999993315,-1.2600000000009004,0.38504499999999997,116.25,-117.83999999999992,0.216032,0,9
36,-1.1100000000001842,-0.23999999999944066,0.10520299999999999,,,,-118.61999999999938,0.20999999999844476,0.385733,58.07999999999936,1.919999999998936,0.641977,1,9
36,-0.0300000000027012,0.0,0.833251,,,,-115.28999999999883,0.4800000000022919,0.7502519999999999,,,,2,9
36,1.9800000000009277,-0.8099999999996044,0.377362,,,,,,,,,,3,9
36,706.2300000000016,2588.2200000000003,0.272128,,,,,,,,,,4,9
36,-4173.6,352.67999999999915,0.19522799999999998,,,,,,0.135631,,,,5,9
36,,,,,,,,,,,,,6,9
36,,,,,,,,,,,,,7,9
36,,,0.173339,,,,,,,,,,8,9
37,,,,,,,58.19999999999993,0.5100000000015825,0.491151,0.7500000000010232,58.32000000000221,0.13941299999999998,0,9
37,-0.18000000000000682,-58.320000000000505,0.116535,,,,58.139999999999645,-0.05999999999858119,0.484876,-57.479999999999905,-2.4300000000005184,0.662439,1,9
37,0.24000000000114596,-0.12000000000057298,0.834155,,,,-1.1999999999989086,55.52999999999997,0.744157,,,,2,9
37,-0.5400000000008731,0.6900000000007367,0.35575399999999996,-58.19999999999823,-0.14999999999986358,0.0862555,,,,,,,3,9
37,-1.3800000000014734,58.559999999999945,0.230566,,,,1.290000000000191,-0.5700000000001637,0.179719,,,,4,9
37,1.049999999999045,0.7800000000003138,0.302266,,,,,,,,,,5,9
37,,,0.234013,,,,,,,,,,6,9
37,,,,,,,,,,,,,7,9
37,,,,,,,,,,,,,8,9
38,,,,,,,-0.8699999999998909,-0.36000000000171894,0.353718,-0.7800000000003138,-59.16000000000281,0.139397,0,9
38,0.21000000000015007,60.50999999999988,0.0947489,,,,60.06000000000029,116.03999999999814,0.49059,0.36000000000001364,-57.06000000000131,0.6610929999999999,1,9
38,-57.269999999999754,56.52000000000044,0.8318249999999999,,,,-115.17000000000166,0.929999999998472,0.73302,,,,2,9
38,0.5999999999994543,0.5999999999994543,0.37194299999999997,-57.39000000000033,-0.5700000000001637,0.092085,,,,,,,3,9
38,58.44000000000278,58.04999999999836,0.21084499999999998,,,,-0.8400000000006003,-57.48000000000161,0.0901343,,,,4,9
38,,,0.277126,,,,,,,,,,5,9
38,,,,,,,,,,,,,6,9
38,,,,,,,,,,,,,7,9
38,,,,,,,,,,,,,8,9
39,,,,,,,0.8999999999991815,-115.67999999999984,0.391989,-0.8999999999991815,0.6900000000007367,0.127819,0,9
39,0.38999999999930424,-236.2200000000007,0.109661,,,,528.4499999999994,-293.99999999999864,0.311932,-59.219999999999686,-59.06999999999812,0.629769,1,9
39,0.35999999999830834,-55.860000000000696,0.826885,,,,-58.169999999998936,57.8999999999985,0.752981,,,,2,9
39,57.00000000000273,1.6799999999994952,0.421948,-0.06000000000199179,56.25,0.0795336,,,,,,,3,9
39,2.51999999999839,-117.4799999999982,0.149172,,,,1.4699999999993452,-59.72999999999956,0.15186000000000002,,,,4,9
39,,,,,,,,,,,,,5,9
39,,,0.28329299999999996,,,,,,,,,,6,9
39,,,,,,,,,,,,,7,9
39,,,,,,,,,,,,,8,9
40,,,,,,,58.950000000000955,-118.19999999999823,0.41953399999999996,-58.05000000000007,235.28999999999883,0.113342,0,9
40,1.8600000000003547,117.48000000000161,0.0791438,,,,-352.14,235.20000000000095,0.27514299999999997,58.230000000000075,58.980000000000246,0.579832,1,9
